ts,btc_price,eth_price
2025-01-14 02:00:00.000 UTC,94716.23500000003,3151.9466666666685
2025-01-14 03:00:00.000 UTC,94705.46999999999,3163.964166666668
2025-01-14 04:00:00.000 UTC,94752.68250000004,3165.483333333334
2025-01-14 05:00:00.000 UTC,94951.94333333333,3171.902500000001
2025-01-14 06:00:00.000 UTC,94625.48916666671,3171.9124999999985
2025-01-14 07:00:00.000 UTC,94732.35000000006,3178.9091666666664
2025-01-14 08:00:00.000 UTC,95117.51749999999,3181.282499999999
2025-01-14 09:00:00.000 UTC,95931.59416666669,3217.895
2025-01-14 10:00:00.000 UTC,96554.30000000003,3231.7433333333333
2025-01-14 11:00:00.000 UTC,96301.58750000004,3222.0325000000003
2025-01-14 12:00:00.000 UTC,96024.91416666665,3199.0433333333317
2025-01-14 13:00:00.000 UTC,95999.26249999998,3198.066666666667
2025-01-14 14:00:00.000 UTC,96295.91333333334,3211.303333333333
2025-01-14 15:00:00.000 UTC,96325.67916666667,3204.3700000000003
2025-01-14 16:00:00.000 UTC,95672.9891666667,3189.7925
2025-01-14 17:00:00.000 UTC,95730.73250000003,3200.7774999999992
2025-01-14 18:00:00.000 UTC,96335.01416666663,3219.0750000000003
2025-01-14 19:00:00.000 UTC,96590.81083333338,3225.0199999999995
2025-01-14 20:00:00.000 UTC,96320.32749999998,3214.164166666667
2025-01-14 21:00:00.000 UTC,96277.74583333333,3222.985833333334
2025-01-14 22:00:00.000 UTC,96324.22166666668,3226.8675
2025-01-14 23:00:00.000 UTC,96363.67249999996,3230.2525000000005
2025-01-15 00:00:00.000 UTC,96584.67499999999,3226.369999999998
2025-01-15 01:00:00.000 UTC,96798.7241666667,3229.9816666666648
2025-01-15 02:00:00.000 UTC,96790.43916666669,3221.759166666668
2025-01-15 03:00:00.000 UTC,96743.54833333334,3219.8908333333334
2025-01-15 04:00:00.000 UTC,97031.98083333332,3231.72
2025-01-15 05:00:00.000 UTC,96736.55083333337,3226.773333333334
2025-01-15 06:00:00.000 UTC,96716.56083333332,3224.5524999999984
2025-01-15 07:00:00.000 UTC,97014.98750000005,3237.8275000000017
2025-01-15 08:00:00.000 UTC,97067.15583333332,3237.5124999999994
2025-01-15 09:00:00.000 UTC,96847.33083333333,3224.275833333333
2025-01-15 10:00:00.000 UTC,96695.3775,3210.2716666666656
2025-01-15 11:00:00.000 UTC,96471.00416666664,3198.7641666666664
2025-01-15 12:00:00.000 UTC,96470.16749999997,3197.240000000002
2025-01-15 13:00:00.000 UTC,97362.60749999997,3236.3883333333342
2025-01-15 14:00:00.000 UTC,98621.54666666663,3294.9408333333345
2025-01-15 15:00:00.000 UTC,99083.23999999999,3339.3716666666687
2025-01-15 16:00:00.000 UTC,98888.77749999995,3349.790833333333
2025-01-15 17:00:00.000 UTC,98806.43249999998,3346.8416666666676
2025-01-15 18:00:00.000 UTC,98738.55000000002,3347.5599999999995
2025-01-15 19:00:00.000 UTC,99149.7583333333,3393.3058333333324
2025-01-15 20:00:00.000 UTC,99712.06083333338,3448.1141666666663
2025-01-15 21:00:00.000 UTC,99391.92083333335,3436.3341666666684
2025-01-15 22:00:00.000 UTC,99367.69666666663,3428.689999999999
2025-01-15 23:00:00.000 UTC,99585.9958333333,3432.9225000000006
2025-01-16 00:00:00.000 UTC,99812.33583333333,3422.069166666666
2025-01-16 01:00:00.000 UTC,99695.42333333331,3404.075833333332
2025-01-16 02:00:00.000 UTC,99562.63916666665,3396.6408333333316
2025-01-16 03:00:00.000 UTC,99267.24916666668,3371.879166666667
2025-01-16 04:00:00.000 UTC,99305.81416666672,3369.6591666666645
2025-01-16 05:00:00.000 UTC,99223.82333333333,3372.3708333333316
2025-01-16 06:00:00.000 UTC,99330.5325,3375.5516666666667
2025-01-16 07:00:00.000 UTC,99455.10333333329,3383.0333333333324
2025-01-16 08:00:00.000 UTC,99143.63416666658,3358.1374999999994
2025-01-16 09:00:00.000 UTC,98681.20999999996,3316.0625
2025-01-16 10:00:00.000 UTC,99001.20249999997,3336.3650000000007
2025-01-16 11:00:00.000 UTC,98858.25583333331,3337.624999999999
2025-01-16 12:00:00.000 UTC,99033.7325,3353.755
2025-01-16 13:00:00.000 UTC,98872.2216666667,3337.430000000001
2025-01-16 14:00:00.000 UTC,98594.18333333338,3319.9808333333326
2025-01-16 15:00:00.000 UTC,97933.53916666667,3299.1308333333322
2025-01-16 16:00:00.000 UTC,99164.5275,3343.707500000001
2025-01-16 17:00:00.000 UTC,99327.42999999998,3343.3191666666676
2025-01-16 18:00:00.000 UTC,99304.21333333339,3331.5483333333327
2025-01-16 19:00:00.000 UTC,99476.18333333333,3331.289166666668
2025-01-16 20:00:00.000 UTC,100103.2266666667,3339.119999999998
2025-01-16 21:00:00.000 UTC,99785.28749999999,3325.384999999998
2025-01-16 22:00:00.000 UTC,99437.52833333332,3299.3666666666663
2025-01-16 23:00:00.000 UTC,99578.39166666663,3301.0874999999996
2025-01-17 00:00:00.000 UTC,99837.59333333331,3312.813333333333
2025-01-17 01:00:00.000 UTC,100239.59083333332,3341.7991666666658
2025-01-17 02:00:00.000 UTC,101283.29583333331,3380.3825000000006
2025-01-17 03:00:00.000 UTC,100777.71750000007,3368.8941666666674
2025-01-17 04:00:00.000 UTC,100788.60833333334,3358.870000000001
2025-01-17 05:00:00.000 UTC,101181.83416666668,3367.830000000002
2025-01-17 06:00:00.000 UTC,101133.68416666667,3371.045833333334
2025-01-17 07:00:00.000 UTC,101228.55000000003,3371.3091666666664
2025-01-17 08:00:00.000 UTC,101464.42,3384.405
2025-01-17 09:00:00.000 UTC,101721.83416666667,3406.666666666669
2025-01-17 10:00:00.000 UTC,101859.44333333331,3419.3441666666668
2025-01-17 11:00:00.000 UTC,102005.50000000001,3424.8883333333342
2025-01-17 12:00:00.000 UTC,102236.06666666665,3417.314999999998
2025-01-17 13:00:00.000 UTC,102420.26666666665,3413.299166666666
2025-01-17 14:00:00.000 UTC,102409.6208333333,3414.8791666666666
2025-01-17 15:00:00.000 UTC,103483.99499999997,3427.29
2025-01-17 16:00:00.000 UTC,104154.95499999997,3436.095000000001
2025-01-17 17:00:00.000 UTC,104372.85083333334,3428.7500000000005
2025-01-17 18:00:00.000 UTC,104217.37500000004,3420.8441666666654
2025-01-17 19:00:00.000 UTC,104891.40750000003,3426.8050000000007
2025-01-17 20:00:00.000 UTC,104976.02749999994,3476.1833333333325
2025-01-17 21:00:00.000 UTC,104488.6275,3499.720833333332
2025-01-17 22:00:00.000 UTC,104246.00749999996,3480.732500000001
2025-01-17 23:00:00.000 UTC,104083.60583333332,3476.785833333335
2025-01-18 00:00:00.000 UTC,104102.3625,3480.400833333333
2025-01-18 01:00:00.000 UTC,104129.47833333335,3473.3350000000014
2025-01-18 02:00:00.000 UTC,104100.42166666668,3468.205000000001
2025-01-18 03:00:00.000 UTC,103720.94583333338,3426.8141666666643
2025-01-18 04:00:00.000 UTC,103067.54666666663,3376.354999999999
2025-01-18 05:00:00.000 UTC,103160.43499999998,3339.112499999999
2025-01-18 06:00:00.000 UTC,102927.91250000005,3319.063333333333
2025-01-18 07:00:00.000 UTC,102737.10666666666,3298.753333333332
2025-01-18 08:00:00.000 UTC,102477.43666666663,3278.909166666666
2025-01-18 09:00:00.000 UTC,102895.95500000006,3279.7649999999994
2025-01-18 10:00:00.000 UTC,102756.0583333333,3255.534166666665
2025-01-18 11:00:00.000 UTC,102970.07166666668,3276.890833333333
2025-01-18 12:00:00.000 UTC,103272.4283333333,3301.330833333335
2025-01-18 13:00:00.000 UTC,103254.71916666666,3301.0708333333328
2025-01-18 14:00:00.000 UTC,103777.89416666662,3309.0141666666673
2025-01-18 15:00:00.000 UTC,103974.24833333331,3316.0058333333345
2025-01-18 16:00:00.000 UTC,103686.83000000003,3288.8266666666677
2025-01-18 17:00:00.000 UTC,103483.37083333338,3273.7591666666676
2025-01-18 18:00:00.000 UTC,103720.61833333335,3269.624999999999
2025-01-18 19:00:00.000 UTC,103899.78416666668,3279.1974999999998
2025-01-18 20:00:00.000 UTC,103789.84666666662,3273.328333333335
2025-01-18 21:00:00.000 UTC,103740.89666666664,3275.7774999999997
2025-01-18 22:00:00.000 UTC,103775.60833333332,3281.3075000000003
2025-01-18 23:00:00.000 UTC,104156.49499999997,3297.0775000000003
2025-01-19 00:00:00.000 UTC,104025.03500000005,3309.344999999999
2025-01-19 01:00:00.000 UTC,104046.28499999997,3342.770000000002
2025-01-19 02:00:00.000 UTC,104611.07499999997,3355.9349999999986
2025-01-19 03:00:00.000 UTC,104483.54499999995,3345.0174999999986
2025-01-19 04:00:00.000 UTC,104597.27249999998,3308.0400000000004
2025-01-19 05:00:00.000 UTC,104334.93083333338,3276.392500000001
2025-01-19 06:00:00.000 UTC,104765.62583333334,3291.197500000001
2025-01-19 07:00:00.000 UTC,104803.62250000003,3275.0575
2025-01-19 08:00:00.000 UTC,104371.86666666668,3247.9333333333348
2025-01-19 09:00:00.000 UTC,104006.04833333332,3189.5249999999987
2025-01-19 10:00:00.000 UTC,104445.7591666667,3196.605000000001
2025-01-19 11:00:00.000 UTC,104456.97416666671,3161.628333333332
2025-01-19 12:00:00.000 UTC,104272.3033333333,3173.6433333333343
2025-01-19 13:00:00.000 UTC,104666.36416666661,3207.6549999999997
2025-01-19 14:00:00.000 UTC,104816.50916666661,3333.568333333331
2025-01-19 15:00:00.000 UTC,104612.07416666667,3382.305000000002
2025-01-19 16:00:00.000 UTC,104630.05666666666,3400.4291666666663
2025-01-19 17:00:00.000 UTC,104502.92916666668,3412.9341666666664
2025-01-19 18:00:00.000 UTC,104799.10249999995,3423.5625
2025-01-19 19:00:00.000 UTC,104959.51583333334,3420.4833333333327
2025-01-19 20:00:00.000 UTC,105676.91833333335,3411.355833333333
2025-01-19 21:00:00.000 UTC,104849.87416666663,3316.0358333333356
2025-01-19 22:00:00.000 UTC,103205.62333333334,3244.405
2025-01-19 23:00:00.000 UTC,101228.06666666667,3214.0266666666666
2025-01-20 00:00:00.000 UTC,100759.41666666669,3193.075
2025-01-20 01:00:00.000 UTC,100115.37999999995,3190.5233333333335
2025-01-20 02:00:00.000 UTC,101214.30000000002,3238.5341666666664
2025-01-20 03:00:00.000 UTC,101573.99500000002,3254.5766666666664
